,carat,cut,color,clarity,depth,table,x,y,z,clarity_scale,price_predict
2665,0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,5,1580.7145037761684
2666,0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,7,3177.4000183973644
2667,0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,6,1786.7384411466455
2668,0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,6,1014.1486760073569
2669,0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,8,293.06489521068784
2670,0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,5,602.1008012664031
2671,0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,8,653.6067856090224
2672,0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,7,2301.7982845728375
2673,0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,6,911.1367073221186
2674,0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,4,2610.8341906285527
2675,0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,7,2610.8341906285527
2676,0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,4,3898.4837991940335
2677,0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,6,1580.7145037761684
2678,0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,6,2610.8341906285527
2679,0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,4,859.6307229794993
2680,0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,4,756.618754294261
2681,0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,4,1632.2204881187877
2682,0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,7,1889.750409831884
2683,0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,9,756.618754294261
2684,0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,7,2662.340174971172
2685,0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,10,859.6307229794993
2686,0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,6,1683.726472461407
2687,0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,7,2250.292300230218
2688,0.41,Very Good,E,SI2,63.2,58.0,4.72,4.68,2.97,4,1117.1606446925953
2689,0.52,Good,I,SI1,63.6,60.0,5.1,5.05,3.23,5,1683.726472461407
2690,0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,4,602.1008012664031
2691,0.25,Premium,H,VVS1,60.1,62.0,4.11,4.08,2.46,9,293.06489521068784
2692,0.31,Good,H,VVS1,63.7,56.0,4.33,4.3,2.75,9,602.1008012664031
2693,0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,8,344.5708795533071
2694,0.73,Very Good,D,VS2,63.5,58.0,5.68,5.72,3.62,6,2765.3521436564106
2695,0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55,4,2713.8461593137913
2696,0.31,Good,G,VS2,64.4,54.0,4.24,4.29,2.75,6,602.1008012664031
2697,0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,4,2868.3641123416487
2698,0.54,Premium,H,VVS1,62.0,57.0,5.25,5.2,3.24,9,1786.7384411466455
2699,0.32,Ideal,D,SI2,61.1,56.0,4.41,4.39,2.69,4,653.6067856090224
2700,0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,8,550.5948169237838
2701,0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,6,1065.6546603499764
2702,0.41,Ideal,H,VS1,61.8,56.0,4.78,4.73,2.94,7,1117.1606446925953
2703,0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,8,2198.786315887599
2704,0.31,Ideal,I,VS1,61.9,54.0,4.34,4.38,2.7,7,602.1008012664031
2705,0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,4,3640.9538774809375
2706,0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,8,1271.6785977204531
2707,0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,4,3692.4598618235564
2708,0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,6,2765.3521436564106
2709,0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,8,1580.7145037761684
2710,0.57,Premium,D,VS2,61.7,60.0,5.32,5.28,3.27,6,1941.2563941745025
2711,0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,6,1786.7384411466455
2712,0.31,Good,E,IF,64.2,60.0,4.22,4.28,2.73,10,602.1008012664031
2713,0.34,Ideal,E,SI2,62.9,56.0,4.48,4.45,2.81,4,756.618754294261
2714,0.5,Ideal,F,SI2,61.7,55.0,5.13,5.15,3.17,4,1580.7145037761684
2715,0.3,Ideal,G,SI2,62.1,58.0,4.27,4.3,2.66,4,550.5948169237838
2716,0.4,Ideal,F,SI1,61.6,55.0,4.72,4.76,2.92,5,1065.6546603499764
2717,0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,5,2610.8341906285527
2718,0.31,Good,D,SI1,63.5,56.0,4.29,4.31,2.73,5,602.1008012664031
2719,0.82,Very Good,E,VS2,62.8,59.0,5.92,5.93,3.72,6,3228.9060027399833
2720,0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,7,1580.7145037761684
2721,0.9,Premium,F,VS2,61.9,55.0,6.25,6.23,3.86,6,3640.9538774809375
2722,0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,6,2662.340174971172
2723,0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,5,1580.7145037761684
2724,0.54,Premium,H,VS1,62.6,59.0,5.22,5.19,3.26,7,1786.7384411466455
2725,0.31,Ideal,I,SI1,61.3,55.0,4.39,4.42,2.7,5,602.1008012664031
2726,0.62,Fair,F,SI1,55.1,66.0,5.85,5.7,3.18,5,2198.786315887599
2727,0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,5,3125.8940340547456
2728,0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,7,1580.7145037761684
2729,0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,9,653.6067856090224
2730,0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,6,602.1008012664031
2731,0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,10,911.1367073221186
2732,0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,5,859.6307229794993
2733,0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,4,2610.8341906285527
2734,0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,6,550.5948169237838
2735,0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,4,2662.340174971172
2736,0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,9,1065.6546603499764
2737,0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,9,756.618754294261
2738,0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,4,2713.8461593137913
2739,0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,6,447.5828482385457
2740,0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,5,602.1008012664031
2741,0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,4,2610.8341906285527
2742,0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,5,2816.85812799903
2743,0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,4,1992.7623785171218
2744,0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,7,602.1008012664031
2745,0.54,Ideal,G,VVS2,62.6,57.0,5.19,5.23,3.26,8,1786.7384411466455
2746,0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,9,550.5948169237838
2747,0.35,Premium,H,SI1,60.0,61.0,4.6,4.57,2.75,5,808.12473863688
2748,0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,9,2971.3760810268873
2749,0.41,Good,I,SI1,63.8,57.0,4.7,4.67,2.99,5,1117.1606446925953
2750,0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,6,3022.8820653695066
2751,0.38,Ideal,E,VVS2,62.4,56.0,4.63,4.69,2.91,8,962.6426916647376
2752,0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56,5,2662.340174971172
2753,0.41,Ideal,E,VS1,62.0,55.0,4.77,4.74,2.95,7,1117.1606446925953
2754,0.7,Premium,E,SI2,59.8,61.0,5.76,5.74,3.44,4,2610.8341906285527
2755,0.39,Premium,F,VVS1,59.7,58.0,4.75,4.73,2.83,9,1014.1486760073569
2756,0.71,Ideal,E,SI2,62.7,56.0,5.68,5.71,3.57,4,2662.340174971172
2757,0.31,Ideal,G,SI1,61.2,56.0,4.37,4.39,2.68,5,602.1008012664031
2758,0.5,Premium,G,SI2,60.7,57.0,5.15,5.07,3.1,4,1580.7145037761684
2759,0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,7,1632.2204881187877
2760,0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,6,859.6307229794993
2761,0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,7,2662.340174971172
2762,0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,10,1065.6546603499764
2763,0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,5,1632.2204881187877
2764,0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,6,2662.340174971172
2765,0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,7,859.6307229794993
2766,0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,10,602.1008012664031
2767,0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,9,1117.1606446925953
2768,0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,5,602.1008012664031
2769,0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,6,550.5948169237838
2770,0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,4,2816.85812799903
2771,0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,6,1065.6546603499764
2772,0.82,Premium,G,SI2,60.7,61.0,6.01,5.98,3.64,4,3228.9060027399833
2773,0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,6,3640.9538774809375
2774,0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,6,705.1127699516417
2775,0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,6,602.1008012664031
2776,0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,6,3692.4598618235564
2777,0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,8,602.1008012664031
2778,0.4,Very Good,F,SI2,62.6,53.0,4.7,4.75,2.96,4,1065.6546603499764
2779,0.9,Good,D,SI1,63.6,63.0,6.07,6.03,3.85,5,3640.9538774809375
2780,0.6,Premium,G,VVS1,60.0,58.0,5.53,5.43,3.29,9,2095.7743472023603
2781,0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,5,2044.268362859741
2782,0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,9,653.6067856090224
2783,0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,4,2713.8461593137913
2784,0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,6,1889.750409831884
2785,0.23,Very Good,E,VVS2,63.8,57.0,3.88,3.9,2.48,8,190.0529265254495
2786,0.33,Very Good,F,VS1,59.3,56.0,4.49,4.55,2.68,7,705.1127699516417
2787,0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,1,2765.3521436564106
2788,0.71,Premium,E,SI1,59.2,59.0,5.83,5.86,3.46,5,2662.340174971172
2789,0.7,Very Good,F,SI1,60.3,59.0,5.73,5.82,3.48,5,2610.8341906285527
2790,0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,8,1168.6666290352146
2791,0.7,Ideal,F,VS1,61.2,58.0,5.7,5.73,3.5,7,2610.8341906285527
2792,0.3,Ideal,D,VS2,61.0,55.0,4.36,4.33,2.65,6,550.5948169237838
2793,0.4,Premium,D,VS2,62.5,59.0,4.72,4.66,2.93,6,1065.6546603499764
2794,0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,5,653.6067856090224
2795,0.71,Very Good,F,SI2,63.2,57.0,5.66,5.7,3.59,4,2662.340174971172
2796,0.3,Premium,D,VS1,60.7,58.0,4.34,4.36,2.64,7,550.5948169237838
2797,0.77,Ideal,F,SI1,61.7,56.0,5.85,5.91,3.63,5,2971.3760810268873
2798,0.5,Good,D,SI2,63.4,59.0,5.0,5.03,3.18,4,1580.7145037761684
2799,0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,7,1941.2563941745025
2800,0.73,Good,E,VS2,64.2,54.0,5.68,5.72,3.66,6,2765.3521436564106
2801,0.3,Ideal,H,IF,62.1,55.0,4.3,4.27,2.66,10,550.5948169237838
2802,0.71,Ideal,H,SI2,59.4,57.0,5.87,5.81,3.47,4,2662.340174971172
2803,0.32,Premium,F,VS2,59.4,58.0,4.48,4.44,2.65,6,653.6067856090224
2804,0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,8,190.0529265254495
2805,0.7,Ideal,E,VS2,61.9,58.0,5.7,5.73,3.54,6,2610.8341906285527
2806,0.7,Good,H,SI1,63.8,58.0,5.66,5.59,3.59,5,2610.8341906285527
2807,0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,8,1786.7384411466455
2808,0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,7,550.5948169237838
2809,0.71,Very Good,E,VS2,61.6,56.0,5.74,5.81,3.56,6,2662.340174971172
2810,0.31,Ideal,D,VS2,60.8,56.0,4.39,4.42,2.68,6,602.1008012664031
2811,0.7,Good,I,SI1,63.5,59.0,5.62,5.65,3.58,5,2610.8341906285527
2812,0.32,Very Good,D,SI1,63.1,57.0,4.38,4.37,2.76,5,653.6067856090224
2813,0.72,Ideal,E,VS2,61.1,56.0,5.78,5.81,3.54,6,2713.8461593137913
2814,0.39,Ideal,I,VS2,60.8,56.0,4.72,4.75,2.88,6,1014.1486760073569
2815,0.3,Very Good,G,SI1,61.0,58.0,4.3,4.32,2.63,5,550.5948169237838
2816,0.57,Ideal,E,VS2,61.6,56.0,5.38,5.33,3.3,6,1941.2563941745025
2817,0.54,Ideal,G,SI1,61.7,55.0,5.24,5.27,3.24,5,1786.7384411466455
2818,0.72,Ideal,H,VS1,61.6,55.0,5.76,5.8,3.56,7,2713.8461593137913
2819,0.44,Very Good,E,VVS2,59.6,59.0,4.98,4.99,2.97,8,1271.6785977204531
2820,0.3,Ideal,G,IF,61.6,56.0,4.34,4.36,2.68,10,550.5948169237838
2821,0.3,Ideal,E,VS2,62.3,56.0,4.28,4.32,2.68,6,550.5948169237838
2822,0.31,Ideal,G,VVS1,61.2,56.0,4.34,4.38,2.67,9,602.1008012664031
2823,0.5,Premium,F,SI1,62.5,59.0,5.03,4.99,3.13,5,1580.7145037761684
2824,0.36,Ideal,D,SI1,60.3,56.0,4.61,4.65,2.79,5,859.6307229794993
2825,0.5,Ideal,H,VS1,62.6,53.0,5.09,5.14,3.2,7,1580.7145037761684
2826,0.33,Very Good,I,VVS2,61.6,57.0,4.43,4.45,2.73,8,705.1127699516417
2827,0.97,Very Good,G,VVS1,61.9,54.0,6.33,6.36,3.93,9,4001.495767879272
2828,0.31,Ideal,F,IF,62.0,55.0,4.37,4.41,2.72,10,602.1008012664031
2829,0.31,Premium,H,VS1,62.4,58.0,4.34,4.28,2.69,7,602.1008012664031
2830,0.32,Good,I,VS2,63.2,56.0,4.32,4.38,2.75,6,653.6067856090224
2831,0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,6,2971.3760810268873
2832,0.23,Very Good,E,VVS1,60.2,59.0,3.97,4.01,2.4,9,190.0529265254495
2833,0.33,Very Good,G,VVS1,61.2,57.0,4.47,4.5,2.74,9,705.1127699516417
2834,0.7,Good,F,SI1,63.8,58.0,5.56,5.67,3.58,5,2610.8341906285527
2835,0.51,Very Good,F,SI2,62.7,56.0,5.07,5.1,3.19,4,1632.2204881187877
2836,0.32,Ideal,G,VS1,62.3,56.0,4.39,4.37,2.73,7,653.6067856090224
2837,0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,4,653.6067856090224
2838,0.32,Very Good,I,VS2,63.2,56.0,4.38,4.32,2.75,6,653.6067856090224
2839,0.42,Premium,G,VS2,60.1,61.0,4.84,4.81,2.9,6,1168.6666290352146
2840,0.34,Premium,I,SI1,60.2,59.0,4.55,4.52,2.73,5,756.618754294261
2841,0.52,Very Good,G,VS1,62.2,63.0,5.22,5.13,3.22,7,1683.726472461407
2842,0.72,Premium,G,VS2,62.9,57.0,5.73,5.65,3.58,6,2713.8461593137913
2843,0.39,Ideal,E,VS2,60.5,56.0,4.75,4.77,2.88,6,1014.1486760073569
2844,0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,5,4001.495767879272
2845,0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,6,859.6307229794993
2846,0.71,Ideal,E,SI1,61.8,57.0,5.72,5.76,3.55,5,2662.340174971172
2847,0.4,Ideal,I,SI1,61.6,56.0,4.68,4.74,2.9,5,1065.6546603499764
2848,0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,7,344.5708795533071
2849,0.33,Ideal,H,SI2,61.1,57.0,4.46,4.48,2.73,4,705.1127699516417
2850,0.34,Premium,G,VS2,62.4,59.0,4.47,4.41,2.77,6,756.618754294261
2851,0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,5,1580.7145037761684
2852,0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,4,705.1127699516417
2853,0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,6,3280.411987082602
2854,0.31,Premium,F,VS2,61.3,59.0,4.34,4.31,2.65,6,602.1008012664031
2855,0.3,Ideal,G,VVS2,61.1,57.0,4.32,4.35,2.65,8,550.5948169237838
2856,0.71,Very Good,I,VS1,61.1,57.0,5.75,5.8,3.53,7,2662.340174971172
2857,0.7,Ideal,H,SI1,62.5,56.0,5.64,5.69,3.54,5,2610.8341906285527
2858,0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,8,2147.2803315449796
2859,0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,5,3640.9538774809375
2860,0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,4,3640.9538774809375
2861,0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,7,1168.6666290352146
2862,0.78,Very Good,F,VS1,63.3,56.0,5.84,5.89,3.71,7,3022.8820653695066
2863,0.9,Good,G,SI2,63.3,59.0,6.07,6.12,3.86,4,3640.9538774809375
2864,0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,6,705.1127699516417
2865,0.7,Very Good,F,VVS1,63.3,62.0,5.67,5.57,3.56,9,2610.8341906285527
2866,0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,8,550.5948169237838
2867,0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,5,1374.6905664056917
2868,0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,8,550.5948169237838
2869,0.3,Ideal,G,VS2,61.9,57.0,4.26,4.3,2.65,6,550.5948169237838
2870,0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,10,396.0768638959264
2871,0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,9,2662.340174971172
2872,0.74,Very Good,E,SI2,63.1,57.0,5.8,5.76,3.65,4,2816.85812799903
2873,0.31,Premium,D,SI1,60.0,61.0,4.43,4.41,2.65,5,602.1008012664031
2874,0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,5,2662.340174971172
2875,0.33,Very Good,G,VVS2,60.9,59.0,4.45,4.49,2.72,8,705.1127699516417
2876,0.91,Good,D,SI1,63.1,61.0,6.1,6.16,3.87,5,3692.4598618235564
2877,0.5,Premium,F,VS2,61.4,60.0,5.13,5.17,3.16,6,1580.7145037761684
2878,0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57,8,396.0768638959264
2879,0.32,Ideal,F,VS2,62.4,54.0,4.38,4.4,2.74,6,653.6067856090224
2880,0.55,Ideal,E,SI1,60.8,56.0,5.31,5.34,3.24,5,1838.2444254892648
2881,0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,8,1683.726472461407
2882,0.41,Good,G,SI1,64.3,54.0,4.72,4.68,3.02,5,1117.1606446925953
2883,0.32,Premium,G,VS2,62.1,60.0,4.34,4.39,2.71,6,653.6067856090224
2884,0.3,Ideal,F,VS1,62.3,56.0,4.26,4.28,2.66,7,550.5948169237838
2885,0.59,Very Good,E,SI2,63.8,57.0,5.31,5.34,3.4,4,2044.268362859741
2886,0.52,Ideal,E,SI1,60.7,55.0,5.23,5.22,3.18,5,1683.726472461407
2887,0.8,Very Good,F,VS1,63.8,55.0,5.84,5.89,3.74,7,3125.8940340547456
2888,0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,9,499.0888325811645
2889,0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,9,602.1008012664031
2890,0.32,Ideal,D,SI1,61.5,56.0,4.42,4.39,2.71,5,653.6067856090224
2891,0.51,Good,G,VVS2,57.6,56.0,5.27,5.35,3.06,8,1632.2204881187877
2892,0.35,Good,E,VS1,61.3,65.0,4.51,4.53,2.77,7,808.12473863688
2893,0.9,Very Good,E,SI1,62.6,58.0,6.11,6.15,3.84,5,3640.9538774809375
2894,0.33,Ideal,I,SI1,61.3,56.0,4.44,4.47,2.73,5,705.1127699516417
2895,0.59,Ideal,F,SI1,62.3,54.0,5.37,5.41,3.36,5,2044.268362859741
2896,0.3,Ideal,F,VS2,61.9,54.0,4.29,4.33,2.67,6,550.5948169237838
2897,0.4,Ideal,D,VS2,61.7,56.0,4.72,4.74,2.92,6,1065.6546603499764
2898,0.61,Ideal,D,VS2,61.0,57.0,5.49,5.53,3.36,6,2147.2803315449796
2899,0.5,Very Good,D,VS2,59.1,59.0,5.19,5.24,3.08,6,1580.7145037761684
2900,0.53,Ideal,D,IF,61.5,54.0,5.27,5.21,3.22,10,1735.2324568040262
2901,0.31,Good,I,VVS1,63.1,59.0,4.25,4.31,2.7,9,602.1008012664031
2902,0.3,Ideal,F,VVS1,62.3,56.0,4.3,4.34,2.69,9,550.5948169237838
2903,0.74,Good,J,VS2,60.6,62.6,5.79,5.85,3.53,6,2816.85812799903
2904,0.7,Fair,H,VVS2,64.5,65.0,5.52,5.45,3.54,8,2610.8341906285527
2905,0.41,Very Good,H,VS1,62.0,56.0,4.74,4.78,2.95,7,1117.1606446925953
2906,0.37,Premium,E,VS2,60.6,58.0,4.65,4.62,2.81,6,911.1367073221186
2907,0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,5,3022.8820653695066
2908,0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,8,1065.6546603499764
2909,0.28,Very Good,E,VS2,63.0,59.0,4.11,4.15,2.6,6,447.5828482385457
2910,0.32,Ideal,E,VS2,61.5,56.0,4.43,4.45,2.73,6,653.6067856090224
2911,0.34,Ideal,J,VS1,61.9,53.9,4.5,4.53,2.79,7,756.618754294261
2912,0.32,Ideal,J,VVS1,62.3,54.0,4.41,4.43,2.75,9,653.6067856090224
2913,0.3,Ideal,H,VVS1,61.3,57.0,4.32,4.36,2.66,9,550.5948169237838
2914,0.77,Good,H,VVS2,64.3,57.9,5.7,5.86,3.71,8,2971.3760810268873
2915,0.3,Ideal,I,VVS1,61.1,57.0,4.36,4.32,2.65,9,550.5948169237838
2916,0.9,Good,G,VS2,62.1,59.0,6.02,6.16,3.78,6,3640.9538774809375
2917,0.7,Very Good,F,SI1,61.1,57.0,5.7,5.73,3.49,5,2610.8341906285527
2918,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,6,1220.1726133778338
2919,0.31,Ideal,I,IF,62.2,54.0,4.39,4.36,2.72,10,602.1008012664031
2920,0.9,Premium,I,SI2,60.6,60.0,6.23,6.28,3.79,4,3640.9538774809375
2921,0.41,Very Good,D,SI1,63.0,56.0,4.75,4.8,3.01,5,1117.1606446925953
2922,0.41,Premium,G,VS2,60.8,59.0,4.78,4.8,2.91,6,1117.1606446925953
2923,0.3,Ideal,D,VS2,61.9,57.0,4.29,4.33,2.67,6,550.5948169237838
2924,0.41,Ideal,F,VVS1,60.3,56.0,4.8,4.85,2.91,9,1117.1606446925953
2925,0.31,Very Good,F,SI1,63.2,56.0,4.31,4.27,2.71,5,602.1008012664031
2926,0.32,Premium,H,VVS1,61.5,59.0,4.41,4.37,2.7,9,653.6067856090224
2927,0.38,Premium,H,SI1,61.2,62.0,4.66,4.62,2.84,5,962.6426916647376
2928,0.62,Ideal,H,IF,61.9,55.0,5.5,5.52,3.41,10,2198.786315887599
2929,0.31,Very Good,H,VS2,63.1,58.0,4.32,4.27,2.71,6,602.1008012664031
2930,0.4,Very Good,D,VS1,63.3,57.0,4.66,4.72,2.97,7,1065.6546603499764
2931,0.9,Premium,D,SI2,62.3,58.0,6.27,6.05,3.84,4,3640.9538774809375
2932,0.47,Premium,E,SI1,60.2,61.0,5.05,4.96,3.02,5,1426.1965507483105
2933,0.32,Ideal,D,SI1,61.5,54.0,4.42,4.46,2.73,5,653.6067856090224
2934,0.37,Ideal,G,VVS1,61.4,55.0,4.67,4.71,2.88,9,911.1367073221186
2935,0.74,Premium,G,SI2,62.7,60.0,5.78,5.73,3.61,4,2816.85812799903
2936,0.53,Ideal,H,VS1,61.6,57.0,5.18,5.24,3.21,7,1735.2324568040262
2937,0.54,Very Good,E,SI1,60.2,58.0,5.23,5.37,3.19,5,1786.7384411466455
2938,0.71,Fair,J,VS2,64.4,56.0,5.64,5.6,3.62,6,2662.340174971172
2939,0.32,Ideal,D,SI1,62.0,57.0,4.42,4.38,2.73,5,653.6067856090224
2940,0.32,Ideal,E,VS1,61.9,56.0,4.38,4.41,2.72,7,653.6067856090224
2941,0.91,Ideal,I,VS1,62.5,55.0,6.25,6.2,3.89,7,3692.4598618235564
2942,0.46,Ideal,I,IF,62.2,55.0,4.94,4.97,3.08,10,1374.6905664056917
2943,0.3,Ideal,G,IF,62.1,54.0,4.3,4.33,2.68,10,550.5948169237838
2944,0.81,Ideal,F,VS2,61.9,55.0,6.0,5.95,3.7,6,3177.4000183973644
2945,0.33,Good,H,VS2,63.8,55.0,4.4,4.44,2.82,6,705.1127699516417
2946,0.58,Ideal,G,VVS2,61.9,57.0,5.36,5.33,3.31,8,1992.7623785171218
2947,0.85,Ideal,D,SI1,61.9,56.0,6.03,6.09,3.75,5,3383.4239557678407
2948,0.32,Good,E,SI1,63.1,56.0,4.36,4.39,2.76,5,653.6067856090224
2949,0.5,Very Good,F,SI2,62.5,56.0,5.05,5.09,3.17,4,1580.7145037761684
2950,0.52,Ideal,D,VS2,61.8,55.0,5.19,5.16,3.2,6,1683.726472461407
2951,0.92,Good,E,SI1,63.7,57.0,6.11,6.14,3.9,5,3743.965846166176
2952,0.72,Ideal,J,SI1,62.3,56.0,5.75,5.78,3.59,5,2713.8461593137913
2953,0.66,Ideal,D,SI1,62.7,55.0,5.56,5.61,3.5,5,2404.810253258076
2954,0.36,Premium,F,SI1,61.1,59.0,4.59,4.55,2.79,5,859.6307229794993
